STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,SECTOR,Institutional sector,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Instruments and assets,TABLE_IDENTIFIER,Table identifier,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,SWE,Sweden,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2017,,9.1434079,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,CHE,Switzerland,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2017,,10.542339,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,TUR,Türkiye,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2017,,2.7954142,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,GBR,United Kingdom,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2017,,4.1871618,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,USA,United States,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2017,,12.42254,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,BRA,Brazil,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2017,,14.613269,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,AUT,Austria,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,8.5874217,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,BEL,Belgium,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,14.814994,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,CAN,Canada,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,18.414467,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,CHL,Chile,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,5.0645897,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,COL,Colombia,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,4.7640216,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,CZE,Czechia,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,6.3853101,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,DNK,Denmark,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,6.6767324,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,EST,Estonia,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,1.1603157,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,FIN,Finland,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,9.6684341,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,FRA,France,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,4.8344125,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,DEU,Germany,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,9.5001029,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,GRC,Greece,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,2.5796046,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,HUN,Hungary,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,7.9924957,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,IRL,Ireland,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,0.68817183,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,ISR,Israel,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,7.891089,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,ITA,Italy,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,13.81719,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,JPN,Japan,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,3.9421661,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,KOR,Korea,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,2.873927,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,LVA,Latvia,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,1.0229707,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,LTU,Lithuania,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,1.4942875,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,LUX,Luxembourg,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,10.751596,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,MEX,Mexico,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,2.3476701,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,NLD,Netherlands,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,3.1890293,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,NOR,Norway,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,4.6807491,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,POL,Poland,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,5.3622514,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,PRT,Portugal,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,4.0566241,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,SVK,Slovak Republic,LES1M_F52AS,Share of investment fund shares in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,2018,,6.8762709,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F52,Investment fund shares/units,,,,,2,Two,A,Normal value,0,Units,,
